age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34.0,3,16.0,2,2,0,4,1,0.0,0.0,52.5,38,1
39.0,3,14.0,2,3,0,1,1,0.0,0.0,40.0,38,1
33.0,3,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
47.0,1,14.0,2,3,0,2,1,0.0,0.0,50.0,38,1
36.0,1,12.0,2,9,5,4,0,0.0,0.0,32.5,38,1
76.0,3,13.0,2,0,0,4,1,0.0,0.0,50.0,38,1
36.0,3,13.0,2,7,0,2,1,0.0,0.0,36.0,38,1
37.0,3,13.0,2,7,0,4,1,0.0,0.0,45.0,38,1
40.0,3,9.0,2,3,0,2,1,0.0,0.0,50.0,18,1
59.0,1,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
41.0,3,16.0,2,3,0,4,1,0.0,0.0,50.0,1,1
61.0,5,15.0,2,9,0,4,1,0.0,0.0,35.0,38,1
32.0,3,15.0,2,9,0,4,1,0.0,0.0,52.5,38,1
28.0,3,9.0,2,3,0,4,1,0.0,0.0,45.0,38,1
66.0,3,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
59.0,6,16.0,0,9,4,4,1,0.0,0.0,45.0,38,1
29.0,5,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
48.0,5,10.0,2,11,0,4,1,0.0,0.0,52.5,38,1
31.0,3,14.0,2,12,0,4,1,0.0,0.0,40.0,38,1
42.0,5,15.0,0,9,4,4,1,0.0,0.0,40.0,38,1
34.0,3,14.0,2,11,0,4,1,0.0,0.0,52.5,38,1
40.0,3,16.0,2,9,5,4,0,0.0,0.0,32.5,38,1
43.0,3,13.0,2,3,0,2,1,0.0,0.0,40.0,38,1
31.0,1,10.0,2,9,5,4,0,0.0,0.0,40.0,38,1
17.0,3,7.0,2,0,0,4,1,0.0,0.0,32.5,38,1
50.0,3,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1
23.0,0,10.0,2,7,0,1,1,0.0,0.0,40.0,38,1
23.0,3,13.0,2,12,0,4,1,0.0,0.0,32.5,38,1
41.0,5,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
41.0,3,11.0,2,9,0,4,1,0.0,0.0,32.5,38,1
58.0,1,14.0,2,9,0,2,1,0.0,0.0,32.5,38,1
47.0,3,13.0,2,2,0,4,1,0.0,0.0,50.0,38,1
30.0,3,10.0,2,9,0,4,1,0.0,0.0,52.5,38,1
36.0,3,10.0,2,2,0,4,1,0.0,0.0,44.0,38,1
47.0,4,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
38.0,3,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
39.0,3,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
33.0,4,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
61.0,6,9.0,2,9,5,2,0,0.0,0.0,40.0,38,1
28.0,4,13.0,2,11,0,4,1,0.0,0.0,40.0,25,1
44.0,3,11.0,2,0,5,4,0,0.0,0.0,40.0,10,1
34.0,0,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
43.0,0,4.5,2,0,0,4,1,0.0,0.0,32.5,38,1
54.0,1,14.0,2,0,0,4,1,0.0,0.0,40.0,38,1
58.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
26.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
40.0,1,10.0,2,10,0,4,1,0.0,0.0,40.0,38,1
38.0,3,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1
33.0,4,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
49.0,6,13.0,2,0,0,4,1,0.0,0.0,40.0,38,1
64.0,1,16.0,2,10,0,4,1,0.0,0.0,52.5,38,1
37.0,3,13.0,2,9,0,4,1,0.0,0.0,40.0,21,1
23.0,3,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
33.0,1,14.0,2,9,5,4,0,0.0,0.0,35.0,38,1
34.0,3,10.0,2,3,0,4,1,0.0,0.0,48.0,38,1
48.0,6,10.0,2,10,0,4,1,0.0,0.0,40.0,38,1
34.0,3,6.0,2,5,0,4,1,0.0,0.0,40.0,38,1
51.0,3,9.0,2,11,0,4,1,0.0,0.0,44.0,38,1
29.0,3,10.0,2,0,5,3,0,0.0,0.0,40.0,25,1
44.0,5,10.0,2,0,5,4,0,0.0,0.0,50.0,38,1
58.0,1,13.0,2,10,0,4,1,0.0,0.0,52.5,38,1
49.0,3,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
37.0,3,4.5,2,9,0,4,1,0.0,0.0,32.5,38,1
53.0,3,4.5,2,13,0,4,1,0.0,0.0,52.5,38,1
41.0,3,9.0,0,2,1,4,1,0.0,0.0,44.0,38,1
50.0,0,10.0,2,3,0,4,1,0.0,0.0,48.0,38,1
74.0,3,5.0,0,5,1,4,1,0.0,0.0,32.5,38,1
19.0,3,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
45.0,3,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
33.0,5,9.0,2,9,0,4,1,0.0,0.0,32.5,38,1
36.0,3,13.0,2,11,0,4,1,0.0,0.0,35.0,38,1
57.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
32.0,3,10.0,2,3,0,4,1,0.0,0.0,42.0,38,1
49.0,1,9.0,2,10,0,4,1,0.0,0.0,40.0,38,1
36.0,3,9.0,2,6,0,4,1,0.0,0.0,32.5,38,1
53.0,3,12.0,2,3,0,4,1,0.0,0.0,40.0,38,1
24.0,4,10.0,2,3,0,4,1,0.0,0.0,45.0,38,1
41.0,3,10.0,2,6,0,4,1,0.0,0.0,40.0,38,1
51.0,3,10.0,2,12,0,4,1,0.0,0.0,40.0,38,1
33.0,3,9.0,2,11,5,4,0,0.0,0.0,40.0,38,1
63.0,4,14.0,2,11,0,4,1,0.0,0.0,52.5,38,1
33.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
45.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
38.0,0,15.0,4,9,1,1,0,0.0,0.0,52.5,1,1
17.0,3,8.0,2,13,0,4,1,0.0,0.0,32.5,38,1
36.0,3,11.0,2,3,0,4,1,0.0,0.0,50.0,38,1
52.0,3,9.0,0,9,1,4,1,0.0,0.0,45.0,38,1
43.0,1,9.0,2,3,0,3,1,0.0,0.0,40.0,38,1
39.0,3,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
46.0,5,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
41.0,3,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
64.0,3,10.0,2,3,5,4,0,0.0,0.0,40.0,38,1
23.0,3,9.0,2,9,0,4,1,0.0,0.0,44.0,38,1
47.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
47.0,5,9.0,2,4,0,4,1,0.0,0.0,50.0,38,1
42.0,3,11.0,2,9,0,4,1,0.0,0.0,40.0,38,1
49.0,3,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1
61.0,3,9.0,2,9,0,3,1,0.0,0.0,40.0,19,1
57.0,3,14.0,2,9,5,4,0,0.0,0.0,50.0,4,1
33.0,3,9.0,2,12,5,4,0,0.0,0.0,40.0,38,1
47.0,3,9.0,2,6,5,2,0,0.0,0.0,40.0,38,1
41.0,3,4.5,2,6,0,4,1,0.0,0.0,40.0,25,1
63.0,3,7.0,2,10,0,4,1,0.0,0.0,37.0,38,1
40.0,3,15.0,2,3,0,4,1,0.0,0.0,45.0,38,1
31.0,3,13.0,2,9,5,4,0,0.0,0.0,50.0,38,1
40.0,3,13.0,2,11,0,4,1,0.0,0.0,52.5,38,1
43.0,3,11.0,2,3,0,4,1,0.0,0.0,48.0,38,1
47.0,3,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1
30.0,3,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
19.0,6,9.0,2,9,0,4,1,0.0,0.0,35.0,38,1
78.0,3,4.5,5,13,4,1,1,0.0,0.0,32.5,38,1
59.0,3,14.0,2,13,0,4,1,0.0,0.0,52.5,38,1
49.0,3,4.5,2,9,0,4,1,0.0,0.0,40.0,38,1
62.0,3,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
24.0,3,10.0,2,4,0,4,1,0.0,0.0,40.0,40,1
43.0,3,13.0,2,3,0,4,1,0.0,0.0,40.0,8,1
50.0,4,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
60.0,3,13.0,2,3,0,4,1,0.0,0.0,35.0,38,1
42.0,3,13.0,2,12,0,4,1,0.0,0.0,40.0,38,1
28.0,1,14.0,2,9,5,4,0,0.0,0.0,52.5,38,1
62.0,3,11.0,2,5,0,4,1,0.0,0.0,40.0,38,1
45.0,1,14.0,2,0,5,1,0,0.0,0.0,40.0,2,1
54.0,3,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
29.0,3,9.0,2,0,0,4,1,0.0,0.0,52.5,38,1
36.0,3,11.0,2,3,5,4,0,0.0,0.0,52.5,38,1
35.0,3,14.0,4,3,1,4,1,0.0,0.0,40.0,38,1
28.0,3,9.0,2,5,0,4,1,0.0,0.0,40.0,38,1
33.0,3,13.0,2,11,0,4,1,0.0,0.0,50.0,38,1
48.0,4,9.0,2,7,0,4,1,0.0,0.0,40.0,38,1
35.0,3,9.0,2,0,5,4,0,0.0,0.0,42.0,38,1
39.0,5,11.0,2,12,0,4,1,0.0,0.0,37.0,38,1
58.0,3,15.0,2,9,0,4,1,0.0,0.0,45.0,38,1
17.0,3,7.0,2,2,0,4,1,0.0,0.0,32.5,38,1
19.0,3,10.0,2,9,0,2,1,0.0,0.0,35.0,38,1
39.0,0,10.0,2,5,0,4,1,0.0,0.0,52.5,38,1
39.0,0,9.0,2,2,0,2,1,0.0,0.0,40.0,38,1
26.0,3,9.0,1,3,5,4,0,0.0,0.0,40.0,38,1
20.0,3,10.0,2,2,0,4,1,0.0,0.0,32.5,38,1
36.0,5,10.0,2,2,0,4,1,0.0,0.0,52.5,38,1
43.0,4,9.0,4,11,3,4,1,0.0,0.0,40.0,38,1
46.0,3,10.0,2,13,0,4,1,0.0,0.0,45.0,38,1
58.0,5,9.0,4,2,1,4,1,0.0,0.0,35.0,38,1
23.0,3,10.0,2,13,0,4,1,0.0,0.0,32.5,38,1
34.0,3,13.0,2,9,5,4,0,0.0,0.0,36.0,38,1
25.0,3,9.0,2,3,0,4,1,0.0,0.0,32.5,38,1
45.0,3,9.0,2,3,0,4,1,0.0,0.0,35.0,38,1
39.0,3,10.0,4,0,1,4,0,0.0,0.0,45.0,38,1
52.0,3,8.0,4,3,1,4,1,0.0,0.0,50.0,38,1
26.0,0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
35.0,3,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
52.0,3,9.0,2,9,0,4,1,0.0,0.0,48.0,38,1
35.0,5,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
60.0,3,9.0,2,2,0,2,1,0.0,0.0,42.0,38,1
52.0,3,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1
27.0,3,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
50.0,3,7.0,2,13,0,4,1,0.0,0.0,52.5,38,1
51.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
54.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
39.0,0,15.0,2,9,0,4,1,0.0,0.0,50.0,38,1
41.0,3,13.0,2,9,0,4,1,0.0,0.0,52.5,38,1
45.0,3,10.0,2,3,0,4,1,0.0,0.0,52.5,38,1
36.0,4,13.0,2,3,5,4,0,0.0,0.0,45.0,38,1
46.0,3,14.0,0,3,1,4,0,0.0,0.0,50.0,38,1
28.0,3,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
44.0,3,11.0,0,3,1,4,1,0.0,0.0,40.0,38,1
56.0,3,13.0,2,11,5,4,0,0.0,0.0,32.5,38,1
22.0,1,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
30.0,3,10.0,2,12,0,4,1,0.0,0.0,50.0,38,1
35.0,0,9.0,2,0,0,4,1,0.0,0.0,50.0,38,1
18.0,5,10.0,2,3,0,4,1,0.0,0.0,32.5,38,1
41.0,3,14.0,2,2,0,4,1,0.0,0.0,40.0,38,1
37.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
56.0,4,14.0,0,3,1,4,1,0.0,0.0,52.5,38,1
49.0,5,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
37.0,0,11.0,0,9,4,4,0,0.0,0.0,52.5,38,1
25.0,3,13.0,2,2,0,4,1,0.0,0.0,40.0,38,1
41.0,0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
38.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
33.0,5,9.0,2,3,0,4,1,0.0,0.0,52.5,38,1
78.0,4,15.0,2,3,0,4,1,0.0,0.0,32.5,38,1
33.0,3,6.0,2,9,0,1,1,0.0,0.0,40.0,35,1
38.0,3,13.0,4,11,1,4,0,0.0,0.0,45.0,38,1
42.0,6,16.0,0,9,1,4,0,0.0,0.0,52.5,38,1
58.0,0,10.0,2,12,0,1,1,0.0,0.0,40.0,38,1
37.0,3,9.0,2,12,5,4,0,0.0,0.0,32.5,38,1
34.0,3,9.0,4,9,1,4,1,0.0,0.0,45.0,38,1
52.0,3,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
17.0,3,7.0,2,13,0,4,1,0.0,0.0,32.5,38,1
43.0,3,10.0,2,0,5,4,0,0.0,0.0,40.0,38,1
20.0,3,10.0,2,3,0,4,1,0.0,0.0,32.5,38,1
29.0,3,9.0,2,11,0,4,1,0.0,0.0,52.5,38,1
47.0,6,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1
64.0,6,14.0,2,9,5,4,0,0.0,0.0,32.5,38,1
55.0,6,13.0,4,10,1,4,1,0.0,0.0,48.0,38,1
57.0,3,9.0,0,3,1,4,1,0.0,0.0,32.5,38,1
38.0,3,7.0,2,3,0,4,1,0.0,0.0,40.0,38,1
47.0,3,13.0,2,0,5,4,0,0.0,0.0,40.0,38,1
50.0,3,9.0,2,0,0,4,1,0.0,0.0,45.0,38,1
42.0,3,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1
45.0,3,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
50.0,3,8.0,0,3,4,4,1,0.0,0.0,40.0,38,1
34.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
62.0,4,9.0,2,3,0,2,1,0.0,0.0,52.5,38,1
65.0,3,15.0,4,9,1,4,1,0.0,0.0,52.5,38,1
30.0,3,14.0,2,3,0,4,1,0.0,0.0,52.5,38,1
39.0,3,14.0,2,3,5,4,0,0.0,0.0,52.5,38,1
38.0,5,7.0,2,3,0,4,1,0.0,0.0,45.0,38,1
60.0,0,9.0,2,12,0,4,1,0.0,0.0,40.0,38,1
26.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,38,1
24.0,3,10.0,2,0,0,4,1,0.0,0.0,32.5,38,1
65.0,3,6.0,2,2,0,4,1,0.0,0.0,40.0,38,1
26.0,3,9.0,5,3,4,4,1,0.0,0.0,52.0,38,1
43.0,3,13.0,2,6,0,4,1,0.0,0.0,50.0,38,1
28.0,1,10.0,0,3,1,4,1,0.0,0.0,52.5,38,1
45.0,4,15.0,2,3,0,1,1,0.0,0.0,40.0,38,1
19.0,3,9.0,2,9,0,4,1,0.0,0.0,32.5,38,1
47.0,3,12.0,2,0,5,4,0,0.0,0.0,40.0,21,1
53.0,3,9.0,0,11,1,4,1,0.0,0.0,32.5,38,1
28.0,0,4.5,0,3,1,4,1,0.0,0.0,52.5,38,1
31.0,1,12.0,2,3,0,4,1,0.0,0.0,40.0,38,1
45.0,6,13.0,2,9,0,4,1,0.0,0.0,40.0,10,1
53.0,3,9.0,2,11,0,4,1,0.0,0.0,52.5,38,1
28.0,3,7.0,2,3,0,4,1,0.0,0.0,40.0,38,1
63.0,5,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
27.0,3,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
26.0,1,10.0,2,9,0,4,1,0.0,0.0,32.5,38,1
50.0,6,13.0,2,3,0,4,1,0.0,0.0,40.0,1,1
41.0,3,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
57.0,5,4.5,2,9,0,4,1,0.0,0.0,50.0,38,1
32.0,3,9.0,2,12,0,4,1,0.0,0.0,52.5,38,1
26.0,3,10.0,4,9,1,4,1,0.0,0.0,45.0,38,1
54.0,4,13.0,2,6,0,1,1,0.0,0.0,40.0,38,1
25.0,3,11.0,4,9,1,4,1,0.0,0.0,42.0,38,1
29.0,3,13.0,4,9,1,4,0,0.0,0.0,40.0,38,1
23.0,1,13.0,0,9,1,4,0,0.0,0.0,32.5,38,1
31.0,4,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
37.0,3,13.0,2,9,0,4,1,0.0,0.0,52.5,38,1
17.0,3,8.0,2,9,0,4,1,0.0,0.0,32.5,38,1
35.0,4,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
56.0,4,16.0,2,9,0,4,1,0.0,0.0,52.5,38,1
34.0,3,9.0,2,6,0,4,1,0.0,0.0,44.0,38,1
49.0,3,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
23.0,5,4.5,2,12,0,4,1,0.0,0.0,35.0,38,1
44.0,5,15.0,2,9,0,4,1,0.0,0.0,50.0,38,1
46.0,3,11.0,2,0,0,4,1,0.0,0.0,40.0,38,1
36.0,3,9.0,2,2,0,4,1,0.0,0.0,45.0,38,1
54.0,4,9.0,2,3,0,4,1,0.0,0.0,52.5,38,1
24.0,1,13.0,2,6,0,2,1,0.0,0.0,40.0,38,1
33.0,3,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
53.0,4,4.5,2,9,0,4,1,0.0,0.0,32.5,7,1
38.0,5,15.0,4,9,1,4,1,0.0,0.0,45.0,38,1
29.0,3,9.0,2,2,0,4,1,0.0,0.0,32.5,38,1
19.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
30.0,3,13.0,4,3,4,4,0,0.0,0.0,45.0,38,1
48.0,3,10.0,2,3,0,4,1,0.0,0.0,44.0,38,1
33.0,3,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1
33.0,3,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
34.0,6,12.0,2,10,0,4,1,0.0,0.0,52.5,38,1
47.0,1,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1
55.0,3,9.0,2,9,0,4,1,0.0,0.0,44.0,38,1
47.0,3,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
35.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
42.0,3,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
37.0,4,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1
35.0,3,13.0,5,9,1,4,1,0.0,0.0,40.0,38,1
38.0,3,12.0,4,6,1,2,0,0.0,0.0,50.0,38,1
39.0,3,10.0,4,11,1,4,1,0.0,0.0,38.0,38,1
59.0,3,10.0,2,13,0,4,1,0.0,0.0,35.0,38,1
41.0,3,12.0,2,3,5,4,0,0.0,0.0,50.0,38,1
30.0,3,9.0,2,3,0,4,1,0.0,0.0,35.0,38,1
42.0,3,9.0,2,6,0,4,1,0.0,0.0,45.0,38,1
44.0,3,9.0,2,12,0,1,1,0.0,0.0,40.0,38,1
66.0,0,11.0,2,9,5,4,0,0.0,0.0,40.0,38,1
31.0,3,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
45.0,4,13.0,2,3,5,1,0,0.0,0.0,32.5,38,1
50.0,3,15.0,2,2,0,4,1,0.0,0.0,52.5,38,1
60.0,3,9.0,2,3,0,4,1,0.0,0.0,32.5,38,1
61.0,3,11.0,2,2,0,4,1,0.0,0.0,52.5,38,1
63.0,3,9.0,0,9,1,4,1,0.0,0.0,40.0,38,1
44.0,3,9.0,4,3,1,4,1,0.0,0.0,52.5,8,1
67.0,1,6.0,2,3,0,4,1,0.0,0.0,40.0,38,1
36.0,3,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
31.0,3,9.0,4,2,4,4,1,0.0,0.0,40.0,38,1
39.0,4,13.0,2,11,0,1,1,0.0,0.0,40.0,38,1
27.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
46.0,3,9.0,2,0,5,4,0,0.0,0.0,52.0,38,1
29.0,4,9.0,2,3,0,4,1,0.0,0.0,37.0,38,1
38.0,3,12.0,2,3,5,4,0,0.0,0.0,40.0,38,1
50.0,3,7.0,2,9,0,4,1,0.0,0.0,40.0,38,1
70.0,5,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
41.0,3,9.0,2,6,0,4,1,0.0,0.0,40.0,10,1
55.0,3,9.0,2,0,0,4,1,0.0,0.0,50.0,38,1
30.0,4,9.0,2,3,0,4,1,0.0,0.0,52.5,1,1
42.0,3,10.0,2,2,0,4,1,0.0,0.0,45.0,38,1
35.0,1,13.0,2,9,0,4,1,0.0,0.0,40.0,1,1
35.0,0,9.0,2,3,0,4,1,0.0,0.0,32.5,38,1
34.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
40.0,5,10.0,2,4,0,4,1,0.0,0.0,43.0,38,1
62.0,3,4.5,2,2,0,4,1,0.0,0.0,32.5,38,1
28.0,3,14.0,2,13,0,4,1,0.0,0.0,40.0,38,1
34.0,3,10.0,4,9,1,4,1,0.0,0.0,50.0,38,1
33.0,3,13.0,2,13,0,4,1,0.0,0.0,32.5,38,1
42.0,3,14.0,2,9,0,1,1,0.0,0.0,52.5,18,1
39.0,3,10.0,2,4,0,4,1,0.0,0.0,50.0,38,1
41.0,3,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
31.0,3,10.0,2,3,0,4,1,0.0,0.0,50.0,22,1
47.0,4,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
35.0,3,13.0,2,11,0,4,1,0.0,0.0,52.5,38,1
40.0,3,16.0,2,6,0,4,1,0.0,0.0,40.0,4,1
47.0,3,9.0,2,13,0,4,1,0.0,0.0,45.0,38,1
44.0,3,13.0,2,3,0,4,1,0.0,0.0,45.0,38,1
41.0,3,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
21.0,3,4.5,2,6,0,4,1,0.0,0.0,40.0,38,1
65.0,3,6.0,2,9,0,4,1,0.0,0.0,50.0,38,1
57.0,3,16.0,2,12,0,4,1,0.0,0.0,40.0,10,1
40.0,3,12.0,2,12,0,4,1,0.0,0.0,52.5,38,1
40.0,1,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
39.0,3,11.0,2,11,0,4,1,0.0,0.0,40.0,38,1
45.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
71.0,3,15.0,2,12,0,4,1,0.0,0.0,32.5,38,1
40.0,3,10.0,2,13,0,4,1,0.0,0.0,50.0,38,1
57.0,3,14.0,2,3,0,2,1,0.0,0.0,40.0,38,1
47.0,3,7.0,2,13,0,4,1,0.0,0.0,38.0,38,1
47.0,3,13.0,2,12,0,4,1,0.0,0.0,40.0,38,1
36.0,5,13.0,2,4,0,4,1,0.0,0.0,35.0,38,1
19.0,6,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
64.0,3,9.0,2,3,2,4,1,0.0,0.0,40.0,38,1
34.0,3,9.0,4,3,1,4,0,0.0,0.0,52.5,38,1
32.0,3,9.0,2,3,0,4,1,0.0,0.0,50.0,38,1
42.0,3,5.0,2,0,5,4,0,0.0,0.0,40.0,38,1
35.0,1,14.0,2,9,5,4,0,0.0,0.0,35.0,38,1
56.0,4,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
30.0,3,13.0,0,11,1,4,1,0.0,0.0,40.0,38,1
30.0,3,10.0,4,2,1,4,1,0.0,0.0,40.0,38,1
37.0,4,13.0,2,11,0,4,1,0.0,0.0,50.0,38,1
47.0,3,13.0,2,13,0,2,1,0.0,0.0,52.5,38,1
49.0,4,13.0,2,11,0,4,1,0.0,0.0,52.0,38,1
42.0,3,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
51.0,3,9.0,2,9,0,2,1,0.0,0.0,40.0,38,1
32.0,3,14.0,2,6,0,4,1,0.0,0.0,45.0,38,1
55.0,3,14.0,0,9,1,4,0,0.0,0.0,40.0,38,1
53.0,4,9.0,2,3,0,4,1,0.0,0.0,32.5,40,1
37.0,3,9.0,2,9,0,4,1,0.0,0.0,52.5,38,1
47.0,4,13.0,2,3,0,4,1,0.0,0.0,45.0,38,1
78.0,0,13.0,2,3,0,1,1,0.0,0.0,32.5,38,1
54.0,4,10.0,2,11,0,4,1,0.0,0.0,40.0,38,1
27.0,3,11.0,2,0,0,1,1,0.0,0.0,40.0,38,1
51.0,3,16.0,2,9,0,4,1,0.0,0.0,52.5,19,1
40.0,1,10.0,4,10,1,4,1,0.0,0.0,40.0,38,1
19.0,3,9.0,2,2,0,4,1,0.0,0.0,32.5,38,1
48.0,3,16.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
58.0,3,9.0,0,11,4,4,1,0.0,0.0,32.5,38,1
54.0,5,13.0,2,3,0,4,1,0.0,0.0,45.0,38,1
43.0,3,9.0,4,0,4,4,0,0.0,0.0,43.0,38,1
29.0,3,12.0,2,11,0,4,1,0.0,0.0,50.0,38,1
55.0,3,16.0,2,2,0,4,1,0.0,0.0,52.5,38,1
44.0,3,15.0,2,9,0,4,1,0.0,0.0,52.5,38,1
36.0,3,11.0,2,3,0,2,1,0.0,0.0,50.0,8,1
35.0,3,7.0,2,11,0,4,1,0.0,0.0,52.5,38,1
30.0,3,14.0,2,3,5,4,0,0.0,0.0,45.0,38,1
19.0,1,10.0,2,9,5,4,0,0.0,0.0,32.5,38,1
29.0,1,13.0,2,9,0,4,1,0.0,0.0,52.5,10,1
52.0,3,10.0,2,3,0,4,1,0.0,0.0,52.5,38,1
45.0,3,13.0,2,11,0,4,1,0.0,0.0,52.0,38,1
51.0,0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
44.0,3,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
54.0,3,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
55.0,4,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
72.0,1,4.5,2,10,0,4,1,0.0,0.0,40.0,38,1
43.0,3,13.0,2,3,0,4,1,0.0,0.0,52.5,38,1
32.0,3,12.0,2,3,0,4,1,0.0,0.0,50.0,38,1
59.0,3,10.0,2,2,0,4,1,0.0,0.0,52.5,38,1
38.0,3,4.5,2,9,0,2,1,0.0,0.0,40.0,38,1
33.0,3,15.0,4,9,3,4,1,0.0,0.0,42.0,38,1
32.0,3,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
35.0,3,9.0,2,9,0,4,1,0.0,0.0,50.0,38,1
55.0,4,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
37.0,3,12.0,2,12,0,4,1,0.0,0.0,50.0,38,1
60.0,4,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1
22.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
41.0,3,9.0,2,9,5,4,0,0.0,0.0,45.0,38,1
34.0,5,13.0,2,4,0,4,1,0.0,0.0,40.0,38,1
41.0,4,9.0,2,3,0,4,1,0.0,0.0,40.0,4,1
40.0,6,10.0,2,0,0,4,1,0.0,0.0,40.0,38,1
47.0,3,13.0,2,3,5,2,0,0.0,0.0,35.0,38,1
35.0,3,13.0,0,12,4,4,1,0.0,0.0,40.0,10,1
